,0,1,2,3
238,408072494356889612,Miura27#9419,3 voice chat call outs 3 green trades,2020-11-24T15:15:18.556000+00:00
239,726683522839871498,Don J ♠#1980,Thank you Team 🙏🏼,2020-11-24T14:57:09.973000+00:00
240,250119465403023360,Sixman#0001,$$$$$$$$$$$$$$$$$,2020-11-24T15:06:29.982000+00:00
241,408072494356889612,Miura27#9419,3 voice chat call outs 3 green trades,2020-11-24T15:15:18.556000+00:00
242,162628032341868544,vkk_trader#0276,TSLA,2020-11-24T14:56:05.388000+00:00
243,726683522839871498,Don J ♠#1980,Thank you Team 🙏🏼,2020-11-24T14:57:09.973000+00:00
244,250119465403023360,Sixman#0001,$$$$$$$$$$$$$$$$$,2020-11-24T15:06:29.982000+00:00
245,674648888279302204,GOOFYSPY#8332,Nio 💯,2020-11-24T14:52:21.742000+00:00
246,162628032341868544,vkk_trader#0276,TSLA,2020-11-24T14:56:05.388000+00:00
247,726683522839871498,Don J ♠#1980,Thank you Team 🙏🏼,2020-11-24T14:57:09.973000+00:00
248,674648888279302204,GOOFYSPY#8332,BA calls,2020-11-24T14:47:09.729000+00:00
249,674648888279302204,GOOFYSPY#8332,Nio 💯,2020-11-24T14:52:21.742000+00:00
250,162628032341868544,vkk_trader#0276,TSLA,2020-11-24T14:56:05.388000+00:00
251,726683522839871498,Don J ♠#1980,Thank you Team 🙏🏼,2020-11-24T14:57:09.973000+00:00
252,131952052069728258,Teecee#3022,<@!432049873563680786> thanks buddy,2020-11-24T14:46:05.495000+00:00
253,674648888279302204,GOOFYSPY#8332,BA calls,2020-11-24T14:47:09.729000+00:00
254,674648888279302204,GOOFYSPY#8332,Nio 💯,2020-11-24T14:52:21.742000+00:00
255,162628032341868544,vkk_trader#0276,TSLA,2020-11-24T14:56:05.388000+00:00
256,726683522839871498,Don J ♠#1980,Thank you Team 🙏🏼,2020-11-24T14:57:09.973000+00:00
257,579205396166737921,beenpippinsincebeenpippin#4039,Let the last one go,2020-11-24T14:45:07.339000+00:00
258,131952052069728258,Teecee#3022,<@!432049873563680786> thanks buddy,2020-11-24T14:46:05.495000+00:00
259,674648888279302204,GOOFYSPY#8332,BA calls,2020-11-24T14:47:09.729000+00:00
260,674648888279302204,GOOFYSPY#8332,Nio 💯,2020-11-24T14:52:21.742000+00:00
261,162628032341868544,vkk_trader#0276,TSLA,2020-11-24T14:56:05.388000+00:00
262,553137075906674689,Arkius#5130,closed my runner,2020-11-24T14:42:49.992000+00:00
263,579205396166737921,beenpippinsincebeenpippin#4039,Let the last one go,2020-11-24T14:45:07.339000+00:00
264,131952052069728258,Teecee#3022,<@!432049873563680786> thanks buddy,2020-11-24T14:46:05.495000+00:00
265,674648888279302204,GOOFYSPY#8332,BA calls,2020-11-24T14:47:09.729000+00:00
266,674648888279302204,GOOFYSPY#8332,Nio 💯,2020-11-24T14:52:21.742000+00:00
267,553137075906674689,Arkius#5130,closed my runner,2020-11-24T14:42:49.992000+00:00
268,579205396166737921,beenpippinsincebeenpippin#4039,Let the last one go,2020-11-24T14:45:07.339000+00:00
269,131952052069728258,Teecee#3022,<@!432049873563680786> thanks buddy,2020-11-24T14:46:05.495000+00:00
270,674648888279302204,GOOFYSPY#8332,BA calls,2020-11-24T14:47:09.729000+00:00
271,553137075906674689,Arkius#5130,closed my runner,2020-11-24T14:42:49.992000+00:00
272,579205396166737921,beenpippinsincebeenpippin#4039,Let the last one go,2020-11-24T14:45:07.339000+00:00
273,131952052069728258,Teecee#3022,<@!432049873563680786> thanks buddy,2020-11-24T14:46:05.495000+00:00
274,553137075906674689,Arkius#5130,closed my runner,2020-11-24T14:42:49.992000+00:00
275,579205396166737921,beenpippinsincebeenpippin#4039,Let the last one go,2020-11-24T14:45:07.339000+00:00
276,269575947823349761,wetlqd#7618,A lot of wins 😉,2020-11-23T22:26:05.666000+00:00
277,510983118388330497,NDfrags#2181,Tf? How is your roth IRA at 5K %???? <@!269575947823349761>,2020-11-23T22:25:44.746000+00:00
278,269575947823349761,wetlqd#7618,A lot of wins 😉,2020-11-23T22:26:05.666000+00:00
279,269575947823349761,wetlqd#7618,".
Some of the TSLA options",2020-11-23T21:31:25.366000+00:00
280,510983118388330497,NDfrags#2181,Tf? How is your roth IRA at 5K %???? <@!269575947823349761>,2020-11-23T22:25:44.746000+00:00
281,269575947823349761,wetlqd#7618,A lot of wins 😉,2020-11-23T22:26:05.666000+00:00
282,269575947823349761,wetlqd#7618,Roth is crushing it.,2020-11-23T21:30:05.368000+00:00
283,269575947823349761,wetlqd#7618,".
Some of the TSLA options",2020-11-23T21:31:25.366000+00:00
284,510983118388330497,NDfrags#2181,Tf? How is your roth IRA at 5K %???? <@!269575947823349761>,2020-11-23T22:25:44.746000+00:00
285,269575947823349761,wetlqd#7618,A lot of wins 😉,2020-11-23T22:26:05.666000+00:00
286,269575947823349761,wetlqd#7618,"``` PERCENTAGE GAINS ```
Still managing to stay ahead of the S&P gains for the year. 😉",2020-11-23T21:29:28.303000+00:00
287,269575947823349761,wetlqd#7618,Roth is crushing it.,2020-11-23T21:30:05.368000+00:00
288,269575947823349761,wetlqd#7618,".
Some of the TSLA options",2020-11-23T21:31:25.366000+00:00
289,510983118388330497,NDfrags#2181,Tf? How is your roth IRA at 5K %???? <@!269575947823349761>,2020-11-23T22:25:44.746000+00:00
290,269575947823349761,wetlqd#7618,A lot of wins 😉,2020-11-23T22:26:05.666000+00:00
291,162628032341868544,vkk_trader#0276,Todays TSLA profits,2020-11-23T21:20:37.681000+00:00
292,269575947823349761,wetlqd#7618,"``` PERCENTAGE GAINS ```
Still managing to stay ahead of the S&P gains for the year. 😉",2020-11-23T21:29:28.303000+00:00
293,269575947823349761,wetlqd#7618,Roth is crushing it.,2020-11-23T21:30:05.368000+00:00
294,269575947823349761,wetlqd#7618,".
Some of the TSLA options",2020-11-23T21:31:25.366000+00:00
295,510983118388330497,NDfrags#2181,Tf? How is your roth IRA at 5K %???? <@!269575947823349761>,2020-11-23T22:25:44.746000+00:00
296,162628032341868544,vkk_trader#0276,Todays TSLA profits,2020-11-23T21:20:37.681000+00:00
297,269575947823349761,wetlqd#7618,"``` PERCENTAGE GAINS ```
Still managing to stay ahead of the S&P gains for the year. 😉",2020-11-23T21:29:28.303000+00:00
298,269575947823349761,wetlqd#7618,Roth is crushing it.,2020-11-23T21:30:05.368000+00:00
299,269575947823349761,wetlqd#7618,".
Some of the TSLA options",2020-11-23T21:31:25.366000+00:00
300,162628032341868544,vkk_trader#0276,Todays TSLA profits,2020-11-23T21:20:37.681000+00:00
301,269575947823349761,wetlqd#7618,"``` PERCENTAGE GAINS ```
Still managing to stay ahead of the S&P gains for the year. 😉",2020-11-23T21:29:28.303000+00:00
302,269575947823349761,wetlqd#7618,Roth is crushing it.,2020-11-23T21:30:05.368000+00:00
303,488359813160501251,Merente#5844,<@579205396166737921> Didn't get in when you did but it looks like I caught the bottom of the day for this one for a nice 20% day trade.,2020-11-23T21:03:44.069000+00:00
304,162628032341868544,vkk_trader#0276,Todays TSLA profits,2020-11-23T21:20:37.681000+00:00
305,269575947823349761,wetlqd#7618,"``` PERCENTAGE GAINS ```
Still managing to stay ahead of the S&P gains for the year. 😉",2020-11-23T21:29:28.303000+00:00
306,488359813160501251,Merente#5844,<@579205396166737921> Didn't get in when you did but it looks like I caught the bottom of the day for this one for a nice 20% day trade.,2020-11-23T21:03:44.069000+00:00
307,162628032341868544,vkk_trader#0276,Todays TSLA profits,2020-11-23T21:20:37.681000+00:00
308,488359813160501251,Merente#5844,<@579205396166737921> quick and easy,2020-11-23T21:02:19.997000+00:00
309,488359813160501251,Merente#5844,<@579205396166737921> Didn't get in when you did but it looks like I caught the bottom of the day for this one for a nice 20% day trade.,2020-11-23T21:03:44.069000+00:00
310,269575947823349761,wetlqd#7618,Will roll the Dec soon.,2020-11-23T20:54:34.604000+00:00
311,488359813160501251,Merente#5844,<@579205396166737921> quick and easy,2020-11-23T21:02:19.997000+00:00
312,488359813160501251,Merente#5844,<@579205396166737921> Didn't get in when you did but it looks like I caught the bottom of the day for this one for a nice 20% day trade.,2020-11-23T21:03:44.069000+00:00
313,269575947823349761,wetlqd#7618,Will roll the Dec soon.,2020-11-23T20:54:34.604000+00:00
314,488359813160501251,Merente#5844,<@579205396166737921> quick and easy,2020-11-23T21:02:19.997000+00:00
315,488359813160501251,Merente#5844,<@579205396166737921> Didn't get in when you did but it looks like I caught the bottom of the day for this one for a nice 20% day trade.,2020-11-23T21:03:44.069000+00:00
316,269575947823349761,wetlqd#7618,Will roll the Dec soon.,2020-11-23T20:54:34.604000+00:00
317,488359813160501251,Merente#5844,<@579205396166737921> quick and easy,2020-11-23T21:02:19.997000+00:00
318,269575947823349761,wetlqd#7618,Will roll the Dec soon.,2020-11-23T20:54:34.604000+00:00
319,488359813160501251,Merente#5844,<@579205396166737921> quick and easy,2020-11-23T21:02:19.997000+00:00
320,269575947823349761,wetlqd#7618,Will roll the Dec soon.,2020-11-23T20:54:34.604000+00:00
321,612337363326074936,Trademate#2515,<@308066384443604993> has reached level **5**!,2020-11-23T19:19:50.416000+00:00
322,308066384443604993,jarvy232#5448,<@!536430344489009153> with the clutch CLSK call - I didn't have strong enough hands to hold it for more - but there were so many more gains on the table,2020-11-23T19:19:50.107000+00:00
323,612337363326074936,Trademate#2515,<@308066384443604993> has reached level **5**!,2020-11-23T19:19:50.416000+00:00
324,308066384443604993,jarvy232#5448,<@!536430344489009153> with the clutch CLSK call - I didn't have strong enough hands to hold it for more - but there were so many more gains on the table,2020-11-23T19:19:50.107000+00:00
325,612337363326074936,Trademate#2515,<@308066384443604993> has reached level **5**!,2020-11-23T19:19:50.416000+00:00
326,663395442645663764,stocky#9277,<@385261276986605568> lmao whipping out the RH account,2020-11-23T18:44:19.543000+00:00
327,308066384443604993,jarvy232#5448,<@!536430344489009153> with the clutch CLSK call - I didn't have strong enough hands to hold it for more - but there were so many more gains on the table,2020-11-23T19:19:50.107000+00:00
328,612337363326074936,Trademate#2515,<@308066384443604993> has reached level **5**!,2020-11-23T19:19:50.416000+00:00
329,663395442645663764,stocky#9277,<@385261276986605568> lmao whipping out the RH account,2020-11-23T18:44:19.543000+00:00
330,308066384443604993,jarvy232#5448,<@!536430344489009153> with the clutch CLSK call - I didn't have strong enough hands to hold it for more - but there were so many more gains on the table,2020-11-23T19:19:50.107000+00:00
331,612337363326074936,Trademate#2515,<@308066384443604993> has reached level **5**!,2020-11-23T19:19:50.416000+00:00
332,663395442645663764,stocky#9277,<@385261276986605568> lmao whipping out the RH account,2020-11-23T18:44:19.543000+00:00
333,308066384443604993,jarvy232#5448,<@!536430344489009153> with the clutch CLSK call - I didn't have strong enough hands to hold it for more - but there were so many more gains on the table,2020-11-23T19:19:50.107000+00:00
334,663395442645663764,stocky#9277,<@385261276986605568> lmao whipping out the RH account,2020-11-23T18:44:19.543000+00:00
335,663395442645663764,stocky#9277,<@385261276986605568> lmao whipping out the RH account,2020-11-23T18:44:19.543000+00:00
336,579205396166737921,beenpippinsincebeenpippin#4039,Bonus bucks at the end of the day for this Atlanta dinner with my old lady,2020-11-20T21:13:24.175000+00:00
337,516072524568723466,MiPlayer123#3308,Poggers,2020-11-21T22:07:21.902000+00:00
338,629362548919107584,ningning#8888,https://cdn.discordapp.com/attachments/496728337985699850/780442225015652412/Screenshot_20201123-093506_Robinhood.jpg,2020-11-23T14:39:05.217000+00:00
339,704074357135114302,MMs hate me#2020,Put that on WSB lol,2020-11-23T14:39:24.733000+00:00
340,162628032341868544,vkk_trader#0276,"> See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand
<@!579205396166737921> thats some crazy scalps been. i was too worries to get into the trades on TSLA in the last 30 mins. too fast",2020-11-20T20:55:57.289000+00:00
341,579205396166737921,beenpippinsincebeenpippin#4039,Bonus bucks at the end of the day for this Atlanta dinner with my old lady,2020-11-20T21:13:24.175000+00:00
342,516072524568723466,MiPlayer123#3308,Poggers,2020-11-21T22:07:21.902000+00:00
343,629362548919107584,ningning#8888,https://cdn.discordapp.com/attachments/496728337985699850/780442225015652412/Screenshot_20201123-093506_Robinhood.jpg,2020-11-23T14:39:05.217000+00:00
344,579205396166737921,beenpippinsincebeenpippin#4039,See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand,2020-11-20T20:54:50.531000+00:00
345,162628032341868544,vkk_trader#0276,"> See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand
<@!579205396166737921> thats some crazy scalps been. i was too worries to get into the trades on TSLA in the last 30 mins. too fast",2020-11-20T20:55:57.289000+00:00
346,579205396166737921,beenpippinsincebeenpippin#4039,Bonus bucks at the end of the day for this Atlanta dinner with my old lady,2020-11-20T21:13:24.175000+00:00
347,516072524568723466,MiPlayer123#3308,Poggers,2020-11-21T22:07:21.902000+00:00
348,579205396166737921,beenpippinsincebeenpippin#4039,See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand,2020-11-20T20:54:50.531000+00:00
349,162628032341868544,vkk_trader#0276,"> See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand
<@!579205396166737921> thats some crazy scalps been. i was too worries to get into the trades on TSLA in the last 30 mins. too fast",2020-11-20T20:55:57.289000+00:00
350,579205396166737921,beenpippinsincebeenpippin#4039,Bonus bucks at the end of the day for this Atlanta dinner with my old lady,2020-11-20T21:13:24.175000+00:00
351,702961272689524767,aalisub#9254,took the risky ride up on NFLX and barely survived,2020-11-20T20:03:54.047000+00:00
352,579205396166737921,beenpippinsincebeenpippin#4039,See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand,2020-11-20T20:54:50.531000+00:00
353,162628032341868544,vkk_trader#0276,"> See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand
<@!579205396166737921> thats some crazy scalps been. i was too worries to get into the trades on TSLA in the last 30 mins. too fast",2020-11-20T20:55:57.289000+00:00
354,579205396166737921,beenpippinsincebeenpippin#4039,Bonus bucks at the end of the day for this Atlanta dinner with my old lady,2020-11-20T21:13:24.175000+00:00
355,408258717595729921,Sal.D#0423,Tsla scalp for a quick hundred,2020-11-20T20:00:51.719000+00:00
356,702961272689524767,aalisub#9254,took the risky ride up on NFLX and barely survived,2020-11-20T20:03:54.047000+00:00
357,579205396166737921,beenpippinsincebeenpippin#4039,See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand,2020-11-20T20:54:50.531000+00:00
358,162628032341868544,vkk_trader#0276,"> See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand
<@!579205396166737921> thats some crazy scalps been. i was too worries to get into the trades on TSLA in the last 30 mins. too fast",2020-11-20T20:55:57.289000+00:00
359,233095871628050433,jibroni#0841,PTON gainz. Rolled them out and now may look to re enter next week,2020-11-20T19:05:05.376000+00:00
360,408258717595729921,Sal.D#0423,Tsla scalp for a quick hundred,2020-11-20T20:00:51.719000+00:00
361,702961272689524767,aalisub#9254,took the risky ride up on NFLX and barely survived,2020-11-20T20:03:54.047000+00:00
362,579205396166737921,beenpippinsincebeenpippin#4039,See how after my first trim I can’t lose.  That’s called financing your trade and is very important to understand,2020-11-20T20:54:50.531000+00:00
363,233095871628050433,jibroni#0841,PTON gainz. Rolled them out and now may look to re enter next week,2020-11-20T19:05:05.376000+00:00
364,408258717595729921,Sal.D#0423,Tsla scalp for a quick hundred,2020-11-20T20:00:51.719000+00:00
365,702961272689524767,aalisub#9254,took the risky ride up on NFLX and barely survived,2020-11-20T20:03:54.047000+00:00
366,233095871628050433,jibroni#0841,PTON gainz. Rolled them out and now may look to re enter next week,2020-11-20T19:05:05.376000+00:00
367,408258717595729921,Sal.D#0423,Tsla scalp for a quick hundred,2020-11-20T20:00:51.719000+00:00
368,702961272689524767,aalisub#9254,took the risky ride up on NFLX and barely survived,2020-11-20T20:03:54.047000+00:00
